Folder,Keyword,File Name,DOJ Page,context
DS-9,Romania,EFTA01175987.pdf,75,1.7 0.5 1.5 1.2 -0.3 0.3 1.0 1.5 1.5 2.0 4.1 5.8 5.9 3.8 Poland 4.3 3.2 3.0 4.5 2.8 2.0 2.5 3.0 3.0 3.0 4.6 3.9 3.5 2.8 Romania 2.5 0.8 2.7 -0.8 -1.2
DS-9,Romania,EFTA01181258.pdf,75,4.3 2.4 3.4 2.9 2.4 Hungary 1.6 -1.2 0.8 -3.5 -0.9 -0.5 0.5 1.0 1.5 1.8 4.1 5.5 5.5 3.3 Poland 4.3 2.4 2.1 2.4 1.6 1.2 1.6 1.8 2.4 3.5 4.6 4.0 3.7 2.6 Romania
DS-9,Romania,EFTA01169776.pdf,75,5 1.2 -0.2 0.3 0.0 0.0 1.0 1.5 4.4 4.0 3.8 4.2 Poland 3.8 3.8 2.7 4.5 4.5 2.5 2.0 2.0 2.5 3.0 2.9 4.6 3.9 2.5 Romania -1.3 1.2 0.8 7.9 8.2 4.0 3.5 Russia
DS-9,Romania,EFTA00476893.pdf,75,Friday 22 Jun 18 Other Information EFTA00476893 CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT Flight Information Date 22 Jun 2018 Airline Air France
DS-9,Romania,EFTA01053185.pdf,75,"wrote: call when in puerto ricol i can send heli to isalnd On Sat, Feb 25, 2017 at 9:48 AM, Brock Pierce wrote: I'm in Romania"
DS-9,Romania,EFTA00872400.pdf,75,But the U.S. is now preparing to station interceptors in Romania.
DS-9,Romania,EFTA01123906.pdf,75,1.3 2.5 2.1 1.8 1.8 2.5 Hungary 1.2 1.4 0.5 1.2 -0.2 0.3 0.0 0.0 1.0 1.5 4.4 4.0 3.8 4.2 Poland 3.8 3.8 2.7 4.5 4.5 2.5 2.0 2.0 2.5 3.0 2.9 4.6 3.9 2.5 Romania
Unknown,Romania,284-03.pdf,75,"two- thirds of the women trafficked for prostitution worldwide come from Eastern Europe"" and ""former Eastern bloc countries such as Albania, Moldova, Romania"
DS-8,Romania,EFTA00031733.pdf,75,"In Austria, Belgium, Czech Republic, Estonia, Germany, Lithuania, Luxembourg, Poland, Romania, Russia, Slovakia, Slovenia, Switzerland and Turkey, prisoners"
DS-9,Romania,EFTA00046963.pdf,77,"change that would Page 17760 EFTA00047271 have benefited a Freeh client. "" The bigger picture: Giuliani has taken on clients from Turkey to Venezuela to Romania"
DS-9,Romania,EFTA00461265.pdf,77,American Express Travel DQPMSO Record Locator E-Ticket Number(s) NICOL/I Ticket AA 0017017690900-22OCT Wednesday 25 Oct 17 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00302864.pdf,77,Number(s) NICOL/I Ticket AF 0578658203266-26SEP NICOL/I Ticket AF 0577022998104-10NOV Travel Details Saturday 18 Nov 17 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00614842.pdf,77,Romania (city of Bucharest): local agent is strongly positive of business with Bucharest in Q1'17. 4.
DS-9,Romania,EFTA00598496.pdf,77,1.4 3.4 2.7 2.2 2.4 Hungary 1.6 -1.4 0.0 -1.4 -0.7 -1.0 0.0 0.5 1.8 2.0 5.5 5.5 3.7 3.9 Poland 4.3 2.1 1.6 0.8 1.6 0.5 1.3 2.3 3.0 2.3 4.0 2.9 1.9 2.4 Romania
DS-9,Romania,EFTA00986813.pdf,77,"But if you compare Ukraine with four of its former Communist neighbors to the west who joined the European Union - Poland, Slovakia, Hungary and Romania"
DS-9,Romania,EFTA01197808.pdf,77,"Malaysia, Mali, Mauritania, Mexico, Mongolia, Montenegro, Mozambique, Myanmar, Netherlands, Niger, Nigeria, Panama, Philippines, Poland, Portugal, Russia, Romania"
DS-9,Romania,EFTA01181711.pdf,77,5.9 5.0 Poland 4.3 2.4 2.1 2.4 1.6 1.2 1.6 1.8 2.4 3.5 4.6 4.0 3.7 2.6 Romania 2.5 0.6 0.9 0.5 1.9 -1.0 0.8 1.2 -0.4 3.2 3.4 1.9 4.7 6.4 Russia 4.3 3.6
DS-9,Romania,EFTA01181082.pdf,77,"Its other sources are Ukraine, Argentina, France and Romania."
DS-9,Romania,EFTA01187311.pdf,77,economies 30% collapse- see box Bulgaria 06/30/94 -37.1% 20% See box on page 2 110 Venezuela 03/31/03 -31.5% Failed PDVSA strike to oust 10% Chavez 0% Romania
DS-9,Romania,EFTA01178978.pdf,78,"Netanyahu has responded by seeking new allies, including: A ""Balkan arc"" anchored by newly closer relations with Greece, Cyprus, Bulgaria, Romania and"
DS-9,Romania,EFTA00318289.pdf,78,easy access in the future: View your Digital Itinerary American Express Travel MUQITM Record Locator Wednesday 05 Oct 16 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00318266.pdf,78,easy access in the future: View your Digital Itinerary American Express MUQITM Travel Record Locator Wednesday 05 Oct 16 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00160532.pdf,78,"Monday's attack on Reni pushed grain prices higher and brought the conflict closer to Romania, a North Atlantic Treaty Organization member with a river"
DS-9,Romania,EFTA00307840.pdf,78,Travel Details Wednesday 25 Oct 17 Other Information CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT Flight Information Airline Record Locator HN4KRX Confirmed
DS-9,Romania,EFTA00318261.pdf,78,easy access in the future: View your Digital Itinerary American Express Travel MUQITM Record Locator Wednesday 05 Oct 16 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00307886.pdf,78,Electronic Yes Gov't Taxes/Airline Imposed Fees 272.20 Total (USD) Ticket Amount 663.20 Travel Details Saturday 11 Oct 14 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00284917.pdf,78,"He will be back from Venice & Romania by now (Si is Josh Ramo's friend) Si: slevin@princeton.edu Wed. July 2, 2014 LSI Reminder: Lesley to move!"
DS-9,Romania,EFTA01172124.pdf,78,2.7 T 2.9 1 Hungary 1.3 1.5 0.5 0.9 2.2 -0.3 -0.3 0.3 1.0 2.0 4.0 4.1 1 4.9 T 5.1 Poland 3.9 4.0 2.7 4.9 4.1 2.0 2.0 2.5 3.0 3.5 4.6 4.6 1 3.3 1 3.3 1 Romania
DS-9,Romania,EFTA01176400.pdf,78,-1.3 2.4 2.7 2.9 2.5 Hungary 1.7 0.5 1.5 1.2 -0.3 0.3 1.0 1.5 1.5 2.0 4.1 5.8 5.9 3.8 Poland 4.3 3.2 3.0 4.5 2.8 2.0 2.5 3.0 3.0 3.0 4.6 3.9 3.5 2.8 Romania
DS-9,Romania,EFTA01090474.pdf,79,soundness of these oil demand (driven by Asia) called upon the marginal expectations comes from the US-China Economic and molecule of supply (biofuels in Romania
DS-9,Romania,EFTA01146380.pdf,79,4.3 2.4 3.4 2.9 2.4 Hungary 1.6 -1.2 0.7 -3.5 -0.9 -1.0 -0.5 1.0 1.5 1.8 4.1 5.5 5.9 5.0 Poland 4.3 2.4 2.1 2.4 1.6 1.2 1.6 1.8 2.4 3.5 4.6 4.0 3.7 2.6 Romania
DS-9,Romania,EFTA01177347.pdf,79,1.7 2.4 2.7 2.9 2.5 Hungary 1.7 -1.2 1.0 0.0 -5.1 -0.5 0.0 0.8 1.0 1.5 4.1 5.8 5.9 3.8 Poland 4.3 3.0 3.0 4.1 3.2 1 2.0 2.3 3.0 3.0 3.0 4.6 3.9 3.5 2.8 Romania
DS-11,Romania,EFTA02658787.pdf,79,"jeevacation@gmail.com> > wrote: call when in puerto ricol i can =end heli to isalnd On Sat, Feb 25, 2017 at =:48 AM, Brock Pierce > wrote: I ¹=;m in Romania"
DS-10,Romania,EFTA02038511.pdf,79,"She is from Romania by way of New York. In their early 30s, they are struggling to make their way in photography and graphic design."
DS-10,Romania,EFTA01424098.pdf,79,Niger Nigeria North Korea Norway Oman Pakistan EFTA01424102 Palau Palestine Panama Papua New Guinea Paraguay Peru Philippines Poland Portugal Qatar Romania
DS-10,Romania,EFTA01702869.pdf,79,"Apr. 5, 1935 June 5, 1936 49 Stat 3394 Portugal May 7, 1908 Nov. 14, 1908 35 Stat. 2071 Romania July 23, 1924 Apr. 7, 1925 44 Stat. http://www.law.cormell.edu"
DS-9,Romania,EFTA01197789.pdf,79,Add to this are the war profiteers from Romania to North Korea to Brazil to South Africa to the United States would like crack dealers prey on the misery
DS-9,Romania,EFTA01146217.pdf,80,4.3 2.4 3.4 2.9 2.4 Hungary 1.6 -1.2 0.7 -3.5 -0.9 -1.0 -0.5 1.0 1.5 1.8 4.1 5.5 5.9 5.0 Poland 4.3 2.4 2.1 2.4 1.6 1.2 1.6 1.8 2.4 3.5 4.6 4.0 3.7 2.6 Romania
DS-9,Romania,EFTA01148765.pdf,80,2.0 1.8 1.8 2.5 2.8 Hungary 1.2 1.2 0.5 1.2 -0.2 0.0 -0.3 0.0 0.8 1.5 4.0 3.7 4.4 5.1 Poland 3.8 4.0 2.7 4.5 4.5 3.5 2.0 2.0 2.5 3.0 4.6 3.9 2.5 2.7 Romania
DS-9,Romania,EFTA01176904.pdf,80,1.7 2.4 2.7 2.9 2.5 Hungary 1.7 -1.2 1.0 0.0 -5.1 -0.5 0.0 0.8 1.0 1.5 4.1 5.8 5.9 3.8 Poland 4.3 3.0 3.0 4.5 2.3 2.0 2.3 3.0 3.0 3.0 4.6 3.9 3.5 2.8 Romania
DS-9,Romania,EFTA01181150.pdf,80,t 2.4 3.4 2.9 2.4 Hungary 1.6 -1.2 0.8 -3.5 -0.9 -0.5 0.5 1.0 1.5 1.8 4.1 5.5 5.5 3.3 Poland 4.3 2.4 2.1 2.4 1.6 1.2 1.6 1.8 2.4 3.5 4.6 4.0 3.7 2.6 Romania
DS-9,Romania,EFTA01169186.pdf,80,1.3 2.5 2.1 1.8 1.8 2.5 Hungary 1.2 1.4 0.5 1.2 -0.2 0.3 0.0 0.0 1.0 1.5 4.4 4.0 3.8 4.2 Poland 3.8 3.8 2.7 4.5 4.5 2.5 2.0 2.0 2.5 3.0 2.9 4.6 3.9 2.5 Romania
DS-9,Romania,EFTA01171349.pdf,80,1.8 1.8 2.5 2.8 Hungary 1.2 1.2 t 0.5 1.2 -0.2 0.0 t -0.3 + 0.0 0.8 1.5 4.0 3.7 4.4 5.1 Poland 3.8 4.0 2.7 4.5 4.5 3.5 2.0 2.0 2.5 3.0 4.6 3.9 2.5 2.7 Romania
DS-9,Romania,EFTA01171763.pdf,80,1.8 1.8 2.5 2.8 Hungary 1.2 1.5 t 0.5 2.0 T 0.8 1 2.0 T -0.3 0.0 0.8 1.5 4.0 3.7 4.4 5.1 Poland 3.8 4.0 2.7 4.5 4.5 3.5 2.0 2.0 2.5 3.0 4.6 3.9 2.5 2.7 Romania
DS-9,Romania,EFTA01172027.pdf,80,"1.8 2.5 2.8 Hungary 1.2 1.5 0.5 2.0 0.8 2.0 -0,3 -0.3 0.3 1.0 4.0 3.7 4.4 5.1 Poland 3.9 1 4.0 2.7 4.1 I 4.9 1 4.1 1 2.0 2.0 2.5 3.0 4.6 3.9 2.5 2.7 Romania"
Unknown,Romania,271.pdf,80,"two- thirds of the women trafficked for prostitution worldwide come from Eastern Europe"" and ""former Eastern bloc countries such as Albania, Moldova, Romania"
DS-11,Romania,EFTA02702625.pdf,81,2.9 2.4 Hungary 1.6 -1.2 0.5 -3.5 -0.9 -1.0 -1.0 1.0 1.5 1.8 4.1 5.5 5.8 4.7 Poland 4.3 2.3 1.6 + 2.4 1.6 0.5 0.5 t 1.3 t 2.3 + 3.0 + 4.6 4.0 3.1 2.5 Romania
DS-10,Romania,EFTA01734729.pdf,81,Navy 3.00 3 EPR insulated 15 3x 1/0 AWG 1978 Europe Romania Rumania (River crossing) E.E.I.- Bucharest 0.80 1 EPR insulated 20 3 185 1978 Africa Egypt
DS-10,Romania,EFTA02023002.pdf,81,"On Sun, Aug 21, 2011 at 10:58 AM, wrote: This is not a completely true argument. 3 years ago I was still in University, and it was a good one, best in Romania"
DS-9,Romania,EFTA00318299.pdf,81,the future: EFTA00318300 View your Digital Itinerary American Express Travel MUQITM Record Locator Wednesday 05 Oct 16 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA00307879.pdf,81,Fare 391.00 Gov't Taxes/Airline Imposed Fees 272.20 Total (USD) Ticket Amount 663.20 Travel Details Wednesday 22 Oct 14 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA01146788.pdf,81,2.9 2.4 Hungary 1.6 -1.2 0.8 -4.1 -0.8 -0.5 0.5 1.0 1.5 1.8 4.1 5.5 5.5 3.3 Poland 4.3 2.4 2.1 t 2.4 t 1.6 1 1.2 t 1.6 t 1.8 + 2.4 3.5 4.6 4.0 3.7 2.6 Romania
DS-9,Romania,EFTA00684669.pdf,81,"rights advocates will applaud in spite of the constitutional issues, enemies of the Iranian talks will appreciate and Central Europeans from Poland to Romania"
DS-9,Romania,EFTA01071578.pdf,81,economies 30% collapse- see box Bulgaria 06/30/94 -37.1% 20% See box on page 2 110 Venezuela 03/31/03 -31.5% Failed PDVSA strike to oust 10% Chavez 0% Romania
DS-9,Romania,EFTA01123234.pdf,81,1 0 -0 -- -- : 62 Tanzania 5 7 0 24 -- - 22 5 0 -0 0 - - 63 Senegal 3 -6 0 23 -- - 13 2 0 0 -- -- I 64 Mozambique 2 -2 0 22 -- - 10 6 0 0 -- -- -- 65 Romania
DS-11,Romania,EFTA02248361.pdf,81,Friday 22 Jun 18 Other Information CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT Flight Information Date 22 Jun 2018 Airline Air France Airline Record
DS-11,Romania,EFTA02673126.pdf,82,"Taxes/Airline Imposed Fees: 24.50 Check Digit: 0 Electronic: Yes Total (USD) Ticket Amount: 293.20 Travel Details: Friday February 28, 2014 CITIZENS OF ROMANIA"
DS-10,Romania,EFTA01981558.pdf,82,2.5 3.0 0.7 -0.1 + 0.6 + 2.9 1 Israel 3.4 3.3 3.8 3.2 2.7 3.3 3.6 4.5 3.2 1.9 1.0 1.3 1.9 Poland 1.6 3.2 3.2 2.8 4.5 2.0 3.0 3.5 3.5 0.7 -0.1 0.3 1.8 + Romania
DS-9,Romania,EFTA00291825.pdf,82,"Travel Details: Friday February 28, 2014 CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT A VISA IS REQUIRED FOR ENTRY INTO UNITED STATES FLIGHT INFORMATION"
DS-9,Romania,EFTA00307808.pdf,82,Electronic Yes Gov't Taxes/Airline Imposed Fees 32.80 Total (USD) Ticket Amount 336.80 Travel Details Monday 21 Dec 15 Other Information CITIZENS OF ROMANIA
DS-9,Romania,EFTA01176677.pdf,82,"-1,7 2.4 2.7 2.9 2.5 Hungary 1.7 0.5 1.5 1.2 -0,3 0.3 1.0 1.5 1.5 2.0 4.1 5.8 5.9 3.8 Poland 4.3 3.2 3.0 4.5 2.8 2.0 2.5 3.0 3.0 3.0 4.6 3.9 3.5 2.8 Romania"
DS-11,Romania,EFTA02726187.pdf,82,"Taxes/Airline Imposed Fees: 24.50 Check Digit: 0 Electronic: Yes Total (USD) Ticket Amount: 293.20 Travel Details: Friday February 28, 2014 CITIZENS OF ROMANIA"
DS-11,Romania,EFTA02726170.pdf,82,"Travel Details: Friday February 28, 2014 CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT A."
DS-11,Romania,EFTA02229233.pdf,82,American Express Travel DQPMSO Record Locator E-Ticket Number(s) NICOL/I Ticket AA 0017017690900-22OCT Wednesday 25 Oct 17 Other Information CITIZENS OF ROMANIA
DS-10,Romania,EFTA01734123.pdf,82,"Travel Details: Friday February 28, 2014 CITIZENS OF ROMANIA MUST CARRY A VALID PASSPORT A."
DS-9,Romania,EFTA00462559.pdf,82,American Express Travel DQPMSO Record Locator E-Ticket Number(s) NICOL/I Ticket AA 0017017690900-22OCT Wednesday 25 Oct 17 Other Information CITIZENS OF ROMANIA
DS-10,Romanian,EFTA02176787.pdf,1,"To: From: Lesley Groff Sent: Wed 1/4/2012 9:51:46 PM Subject: Fwd: reminder: 5:00 Skype w/Romanian couple! just sent to JE meant to include you!...forwarded message: From: Lesley Groff Date: January 4, 2012 4:50:56 PM EST To: Jeffrey Epstein CC Subject: reminder: 5:00 Skype w/Romanian...The Romanian couple will be ready to skype with you at 5pm today. Their Skype name: Robert Krupiczer EFTA_R1_00864049 EFTA02176787"
DS-11,Romanian,EFTA02249870.pdf,1,Full Name: ion nicola Birthday is: Ion is Romanian and has a Romanian P Ion has a Visa P no: p expires: EFTA_R1_01032888 EFTA02249870
DS-11,Romanian,EFTA02223285.pdf,1,Full Name: ion nicola lon is Romanian and has a Romanian P lon has a Visitor Visa EFTA_R1_00961919 EFTA02223285
DS-10,Romanian,EFTA02043167.pdf,1,I have the below info for you please make sure all correct: Full Name: ion nicola Birthday is: Ion is Romanian and has a Romanian passport Ion has a Visa
DS-11,Romanian,EFTA02549553.pdf,1,"From: Lesley Groff Sent: Wednesday, January 4, 2012 9:51 PM To: Jeffrey Epstein CC Subject: reminder: 5:00 Skype w/Romanian couple...The Romanian couple will be ready to skype with you at 5pm today. Their Skype name:"
DS-9,Romanian,EFTA00394426.pdf,1,"On Mar 4, 2013, at 11:29 AM, ion nicola wrote: i have romanian passport, i am romanian, but i have viza.."
DS-9,Romanian,EFTA00374039.pdf,1,"Epstein Date: Thu, 27 Feb 2014 14:17:34 +0000 ok, great. do I have all the correct information for you still: Full Name: ion nicola Birthday is: Ion is Romanian...and has a Romanian passport Ion has a Visa Brooklyn, NY 11201 Please confirm please also give me your passport # as well as the date it expires."
DS-9,Romanian,EFTA00374042.pdf,1,"Epstein Date: Thu, 27 Feb 2014 09:17:34 -0500 To: ok, great. do I have all the correct information for you still: Full Name: ion nicola Birthday is: Ion is Romanian...and has a Romanian passport Ion has a Visa Brooklyn NY 11201 Please confirm please also give me your passport # as well as the date it expires."
DS-9,Romanian,EFTA00421903.pdf,1,"From To: Jeffrey Epstein Cc: Lesley Groff Subject: Date: Wed, 04 Jan 2012 14:35:29 +0000 The Romanian couple will be ready to skype with you at 5pm today"
DS-11,Romanian,EFTA02424079.pdf,1,To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Tue 5/18/2010 8:31:43 AM What languages does the romanian girl speak?
DS-9,Romanian,EFTA00758626.pdf,3,"From: "" "" To: ""Jeffrey Epstein"" Date: Tue, 18 May 2010 08:31:43 +0000 Importance: Normal What languages does the romanian girl"
DS-10,Romanian,EFTA02146017.pdf,3,"On Mar 4, 2013, at 11:29 AM, ion nicola wrote: i have romanian passport, i am romanian, but i have viza.."
DS-10,Romanian,EFTA02127240.pdf,3,"Tollison From: Sent: Tue 9/24/2013 4:08:58 PM Subject: Re: Contact info for lon the painter Ion Nicola Painter/Artist Full Name: Birthday is: Ion is Romanian...and has a Romanian passport Ion has a Visa On Sep 24, 2013, at 12:06 PM, Mark Tollison wrote: When you have a minute, would you see if you have contact"
DS-10,Romanian,EFTA02112936.pdf,3,"Epstein Date: Thu, 27 Feb 2014 09:17:34 -0500 To: ok, great. do I have all the correct information for you still: Full Name: ion nicola Birthday is: lon is Romanian...and has a Romanian passport lon has a Visa Please confirm please also give me your passport # as well as the date it expires."
DS-10,Romanian,EFTA02023666.pdf,3,jeevacation@gmail.com]; jeevacation@gmail.com[jieevacation@gmail.com] From: brice gordon Sent: Mon 1/2/2012 5:34:25 PM Subject: skype info FYI skype info for Romanian
DS-9,Romanian,EFTA00702122.pdf,3,This is my romanian number and my e-mail Sorry for all the typos .Sent from my iPhone - EFTA00702122
DS-9,Romanian,EFTA00906395.pdf,3,": Jeffrey Epstein Subject: Re: No subject Date: Tue, 15 Mar 2011 17:28:39 +0000 just feeling aroud .perfectly understand that romanian"
DS-9,Romanian,EFTA00529086.pdf,3,"From: To: Jeffrey Epstein Subject: Date: Sun, 01 Jan 2012 20:11:20 +0000 would you like to try and meet the Romanian couple(potential"
DS-10,Romanian,EFTA02027915.pdf,3,jeevacation@gmail.com[jeevacation@gmail.com]; Jeffrey Epsteinjeevacation@gmail.com] From: Sent: Sun 1/1/2012 8:11:20 PM would you like to try and meet the Romanian
DS-9,Romanian,EFTA00695570.pdf,3,"From: To: jeevacation@gmail.com Subject: (no subject) Date: Tue, 23 Dec 2014 12:14:40 +0000 Romanian government change a great investment opportunity real"
DS-9,Romanian,EFTA00529217.pdf,4,"From To: Jeffrey Epstein Cc: Lesley Groff Subject: Date: Wed, 04 Jan 2012 14:35:29 +0000 The Romanian couple will be ready to skype"
DS-11,Romanian,EFTA02387664.pdf,4,"From: Sent: Tuesday, December 23, 2014 12:15 PM To: jeevacation@gmail.com Subject: (no subject) Romanian government change a great investment opportunity"
DS-10,Romanian,EFTA01837996.pdf,4,Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Tue 3/15/2011 5:28:39 PM Subject: Re: No subject just feeling aroud suicidal perfectly understand that romanian
DS-10,Romanian,EFTA01883470.pdf,4,This is my romanian number and my e-mail Sorry for all the typos .Sent from my iPhone EFTA_R1_00297663 EFTA01883470
DS-11,Romanian,EFTA02249875.pdf,4,Full Name: ion nicola Birthday is: lon is Romanian and has a Romanian P lon has a Visa p no: p expires: Privacy Statement I Visit the Centurion Card website
DS-10,Romanian,EFTA01842723.pdf,4,To: Jeffrey Epstein[jeevacation@gmail.com] Cc: Lesley Groff[ From: Sarah K Sent: Wed 1/4/2012 2:35:29 PM The Romanian couple will be ready to skype with
DS-9,Romanian,EFTA00527054.pdf,4,"From: Sarah K To: Janusz Banasiak Subject: Date: Thu, 01 Dec 2011 00:14:26 +0000 HI Janusz, I was wondering if you could get the resumes of the Romanian"
DS-11,Romanian,EFTA02223377.pdf,4,Full Name: ion nicola lon is Romanian and has a Romanian P lon has a Visitor Visa Privacy Statement | Visit the Centurion Card website To learn more about
DS-9,Romanian,EFTA00881433.pdf,4,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-9,Romanian,EFTA00476878.pdf,4,Full Name: ion nicola Birthday is: ( ) lon is Romanian and has a Romanian P lon has a Visa P no: 15209256 P expires: Privacy Statement I Visit the Centurion
DS-9,Romanian,EFTA00476879.pdf,5,Full Name: ion nicola Birthday is: lon is Romanian and has a Romanian P lon has a Visa P no: P expires: Privacy Statement I Visit the Centurion Card website
DS-11,Romanian,EFTA02442244.pdf,5,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania [popescu_ioana_carmen@yahoo.com] Dr. lulian Rusu [rusu_iulian...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-9,Romanian,EFTA00774664.pdf,5,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-10,Romanian,EFTA01828198.pdf,5,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania Dr. lulian Rusu Professor at Technical University lasi, Faculty...Chemistry Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-11,Romanian,EFTA02223350.pdf,5,Full Name: ion nicola lon is Romanian and has a Romanian P lon has a Visitor Visa Privacy Statement I Visit the Centurion Card website To learn more about
DS-11,Romanian,EFTA02298849.pdf,5,"From: Sent: Wednesday, January 4, 2012 2:35 PM To: Jeffrey Epstein Cc: The Romanian couple will be ready to skype with you at 5pm today."
DS-10,Romanian,EFTA01845209.pdf,5,"To: Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Mon 1/2/2012 4:32:10 PM Subject: Fwd: Skype Below is the Skype name for the Romanian couple, Robert"
DS-11,Romanian,EFTA02524469.pdf,5,"Organic Chemistry Center ""Constantin Nenitescu"" from Romanian Academy, Bucharest, Romania < ] * Dr. lulian Rusu < > ] Professor at Technical University...> * Stefan Trausan-Matu, Professor, ""Politehnica"" University of Bucharest, Computer Science Department, Bucharest, Romania; and Principal researcher, Romanian"
DS-11,Romanian,EFTA02298826.pdf,5,"From: Sent: Sunday, January 1, 2012 8:11 PM To: Jeffrey Epstein would you like to try and meet the Romanian couple(potential ones for =Y) tomorrow in PB"
DS-10,Romanian,EFTA02035087.pdf,5,jeevacation@gmail.com]; Jeffrey Epstein[jeevacation@gmail.com] From: Sent: Mon 1/2/2012 4:32:10 PM Subject: Fwd: Skype Below is the Skype name for the Romanian
DS-11,Romanian,EFTA02416719.pdf,6,"Geir contacted me to meet him this afternoon, he will introduce me to the romanian women. I will tell him I've sent my CV also to Lion?"
DS-10,Romanian,EFTA01787768.pdf,6,"From: > Sent: Tuesday, March 15, 2011 5:29 PM To: Jeffrey Epstein Subject: Re: No subject just feeling aroud suicidal..perfectly understand that romanian"
DS-10,Romanian,EFTA01770437.pdf,6,"From: Sent: Sunday, January 1, 2012 8:11 PM To: Jeffrey Epstein would you like to try and meet the Romanian couple(potential ones for NY) tomorrow in PB"
DS-11,Romanian,EFTA02248120.pdf,6,EFTA_R1_01028646 EFTA02248120 Full Name Birthday is: is Romanian and has a Romanian P has a Visa p no: p expires: Privacy Statement I Visit the Centurion
DS-10,Romanian,EFTA02011079.pdf,6,"Jan 2010 18:04:35 -0500 To: < > Subject: Re: yes,, is there a number to call On Sat, Jan 30, 2010 at 2:29 PM, < > wrote: Is not this weekend that the romanian"
DS-9,Romanian,EFTA00529123.pdf,6,"From: To: Jeffrey Epstein Subject: Fwd: Skype Date: Mon, 02 Jan 2012 16:32:10 +0000 Below is the Skype name for the Romanian couple"
DS-11,Romanian,EFTA02414894.pdf,6,"He had maybe 4or 5 drinks at the restaurant, and then we walked the romanian lady at home and he had few other glasses of champagne!...Geir contacted me to meet him this afternoon, he will introduce me to the romanian women. I will tell him I've sent my CV also to Lion?"
DS-11,Romanian,EFTA02696431.pdf,6,"From: Sent: Wednesday, January 4, 2012 2:35 PM To: Jeffrey Epstein Cc: Lesley Groff The Romanian couple will be ready to skype with you at 5pm today."
DS-9,Romanian,EFTA00752697.pdf,6,"Geir contacted me to meet him this afternoon, he will introduce me to the romanian women. I will tell him I've sent my CV also to Lion?"
DS-9,Romanian,EFTA00886561.pdf,6,"From: Jeffrey Epstein To: Subject: Date: Tue, 15 Dec 2009 06:19:47 +0000 did you find the romanian girl ?"
DS-9,Romanian,EFTA00764981.pdf,7,"So far I didn't go out at all, but today finally I get to see my romanian friends that live here."
DS-10,Romanian,EFTA01388236.pdf,7,"(z) Romanian Leu. ""Romanian Leu"" and ""RON"" each means the lawful currency of Romania. (aa) Russian Ruble."
DS-11,Romanian,EFTA02383464.pdf,7,"From: Sent: Wednesday, January 4, 2012 2:35 PM To: Jeffrey Epstein Cc: The Romanian couple will be ready to skype with you at 5pm today."
DS-11,Romanian,EFTA02371480.pdf,7,"From: Sent: Sunday, January 1, 2012 8:11 PM To: Jeffrey Epstein would you like to try and meet the Romanian couple(potential ones for NY) tomorrow in PB"
DS-11,Romanian,EFTA02687473.pdf,7,"From: > Sent: Tuesday, March 15, 2011 5:29 PM To: Jeffrey Epstein Subject: Re: No subject just feeling aroud suicidal..perfectly understand that romanian"
DS-11,Romanian,EFTA02696103.pdf,7,"From: K < > Sent: Sunday, January 1, 2012 8:11 PM To: Jeffrey Epstein would you like to try and meet the Romanian couple(potential ones for NY) tomorrow"
DS-11,Romanian,EFTA02680930.pdf,7,"This is my romanian number and my e-mail Sorry for all the typos .Sent from my iPhone=?xml version=.0"" encoding=TF-8""?>"
